Date,AAPL,MSFT,NVDA,SPY
2022-07-15,147.3504180908203,248.92308044433594,15.737533569335938,367.01226806640625
2022-07-18,144.3086395263672,246.528076171875,16.076007843017578,363.98187255859375
2022-07-19,148.1648406982422,251.6477813720703,16.965625762939453,373.8163146972656
2022-07-20,150.1665496826172,254.30455017089844,17.779356002807617,376.19879150390625
2022-07-21,152.43319702148438,256.79644775390625,18.02198028564453,380.02972412109375
2022-07-22,151.19680786132812,252.4525909423828,17.292116165161133,376.50372314453125
2022-07-25,150.07823181152344,250.96896362304688,16.997573852539062,376.96112060546875
2022-07-26,148.75357055664062,244.24949645996094,16.507339477539062,372.50128173828125
2022-07-27,153.8461151123047,260.5780029296875,17.76238441467285,382.173828125
2022-07-28,154.39559936523438,268.01507568359375,17.956083297729492,386.96710205078125
2022-07-29,159.458740234375,272.21356201171875,18.134801864624023,392.608642578125
2022-08-01,158.4774627685547,269.5665283203125,18.412372589111328,391.4460144042969
2022-08-02,157.00570678710938,266.4733581542969,18.497243881225586,388.8635559082031
2022-08-03,163.0107421875,273.8910217285156,18.863672256469727,394.9529724121094
2022-08-04,162.69679260253906,275.03521728515625,19.185176849365234,394.68603515625
2022-08-05,162.4707489013672,274.3176574707031,18.959524154663086,394.0190734863281
2022-08-08,161.99913024902344,271.80633544921875,17.765380859375,393.5616149902344
2022-08-09,162.04824829101562,273.72613525390625,17.059476852416992,391.99884033203125
2022-08-10,166.2930450439453,280.3779296875,18.06890869140625,400.2323303222656
2022-08-11,165.55612182617188,278.3028259277344,17.914148330688477,400.2323303222656
2022-08-12,169.1032257080078,283.0442810058594,18.67995834350586,407.00787353515625
2022-08-15,170.1742706298828,284.55694580078125,19.002456665039062,408.68499755859375
2022-08-16,170.0170440673828,283.820068359375,18.849693298339844,409.48553466796875
2022-08-17,171.51058959960938,283.07183837890625,18.30653190612793,406.57904052734375
2022-08-18,171.11752319335938,281.954345703125,18.74386215209961,407.76068115234375
2022-08-19,168.53335571289062,278.0481872558594,17.821292877197266,402.2811279296875
2022-08-22,164.652099609375,269.8860168457031,17.007558822631836,393.90472412109375
2022-08-23,164.31802368164062,268.61309814453125,17.15433120727539,392.9517822265625
2022-08-24,164.61279296875,267.9815979003906,17.19526481628418,394.2096252441406
2022-08-25,167.06930541992188,270.9548645019531,17.88519287109375,399.77490234375
2022-08-26,160.77088928222656,260.4995422363281,16.234760284423828,386.242919921875
2022-08-29,158.56988525390625,257.7205505371094,15.776472091674805,383.6889953613281
2022-08-30,156.1428985595703,255.52452087402344,15.443989753723145,379.4768981933594
2022-08-31,154.48231506347656,254.06695556640625,15.07056999206543,376.58941650390625
2022-09-01,155.20945739746094,253.0272216796875,13.915366172790527,377.7711486816406
2022-09-02,153.0968780517578,248.81016540527344,13.625815391540527,373.7876892089844
2022-09-06,151.8391876220703,246.07968139648438,13.444098472595215,372.37744140625
2022-09-07,153.24429321289062,250.7826385498047,13.696782112121582,379.0671691894531
2022-09-08,151.7703857421875,251.2004852294922,13.972433090209961,381.5447692871094
2022-09-09,154.6297149658203,256.9722900390625,14.368936538696289,387.4722595214844
2022-09-12,160.58416748046875,259.1003112792969,14.486786842346191,391.63665771484375
2022-09-13,151.16116333007812,244.8553924560547,13.11451244354248,374.6073303222656
2022-09-14,152.60560607910156,245.07887268066406,13.111515998840332,376.03680419921875
2022-09-15,149.716796875,238.43252563476562,12.912764549255371,371.76751708984375
2022-09-16,148.07586669921875,237.81063842773438,13.181427955627441,368.9313049316406
2022-09-19,151.79005432128906,237.5968780517578,13.36519718170166,371.7923889160156
2022-09-20,154.16790771484375,235.58546447753906,13.159455299377441,367.5247802734375
2022-09-21,151.04330444335938,232.18458557128906,13.24434757232666,361.11370849609375
2022-09-22,150.08035278320312,234.15707397460938,12.545228004455566,358.08038330078125
2022-09-23,147.81057739257812,231.1837615966797,12.500285148620605,352.08074951171875
2022-09-26,148.14466857910156,230.72703552246094,12.212647438049316,348.5978088378906
2022-09-27,149.11741638183594,229.71649169921875,12.397416114807129,347.7078857421875
2022-09-28,147.23081970214844,234.24456787109375,12.72000789642334,354.549560546875
2022-09-29,139.99900817871094,230.77566528320312,12.204657554626465,347.1434326171875
2022-09-30,135.7935333251953,226.3058319091797,12.123758316040039,341.7752990722656
2022-10-03,139.96949768066406,233.92391967773438,12.496288299560547,350.798583984375
2022-10-04,143.5559539794922,241.83343505859375,13.150467872619629,361.668701171875
2022-10-05,143.85073852539062,242.14437866210938,13.192416191101074,360.82659912109375
2022-10-06,142.8976287841797,239.80259704589844,13.113513946533203,357.10443115234375
2022-10-07,137.65061950683594,227.6079559326172,12.060837745666504,347.1434326171875
2022-10-10,137.97486877441406,222.7592010498047,11.655345916748047,344.4928283691406
2022-10-11,136.55995178222656,219.02793884277344,11.571452140808105,342.3111267089844
2022-10-12,135.9310760498047,219.35830688476562,11.485560417175293,341.1820983886719
2022-10-13,140.5001220703125,227.6079559326172,11.94498348236084,350.1861877441406
2022-10-14,135.9704132080078,222.08872985839844,11.21290397644043,342.2059326171875
2022-10-17,139.9302215576172,230.8047637939453,11.873072624206543,350.9996032714844
2022-10-18,141.24688720703125,231.74729919433594,11.95197582244873,355.1236877441406
2022-10-19,141.35499572753906,229.78451538085938,12.035869598388672,352.6070861816406
2022-10-20,140.89317321777344,229.46383666992188,12.178689002990723,349.6504211425781
